SIZE,INITIALS,CODE,BANDNUM,SPEC,AOU,AGE,HA1,HA2,SEX,HS1,HS2,SKL,BRP,CLP,FAT,MLT,FFM,WWR,FDL,WING,WGHT,STAT,DATE,TIME,LOC,SITE,NOTE?,NOTE
1B,WR,N,164119006,GTTO,5900,2,J,9,U,9,9,9,0,0,2,3,0,1,0,73,999.9,300,9/23/14,83,BLCA,5,F,
1B,WR,N,164119007,GWCS,5550,3,A,9,U,9,9,6,0,0,1,0,0,1,0,75,23.6,300,9/23/14,93,BLCA,10,F,
1B,WR,N,164119008,GWCS,5550,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,21.5,300,9/23/14,93,BLCA,10,F,
1B,WR,N,164119009,GCSP,5570,2,J,9,U,9,9,3,0,0,3,0,0,1,0,75,30.1,300,9/23/14,101,BLCA,10,F,
1B,WR,N,164119010,GCSP,5570,2,J,9,U,9,9,3,0,0,1,0,0,1,0,77,999.9,300,9/23/14,101,BLCA,10,F,
1B,WR,N,164119011,GWCS,5550,3,A,9,U,9,9,6,0,0,3,0,0,0,0,78,26.4,300,9/29/14,94,BLCA,9,F,
1B,WR,N,164119012,RBSA,4030,3,A,P,U,9,9,9,0,0,0,0,0,0,0,126,46.2,300,9/29/14,102,BLCA,9,F,
1B,WR,N,164119013,GWCS,5550,2,J,9,U,9,9,9,0,0,4,0,0,2,0,73,24.7,300,9/29/14,123,BLCA,8,F,
1B,WR,N,164119014,GWCS,5550,3,A,9,U,9,9,9,0,0,2,0,0,1,0,77,24.8,300,9/30/14,94,POMA,2,F,
1B,WR,N,164119015,GWCS,5550,3,A,9,U,9,9,9,0,0,2,0,0,2,0,73,22.7,300,9/30/14,95,POMA,5,F,
1B,WR,N,164119016,GWCS,5550,2,J,9,U,9,9,9,0,0,1,0,0,0,0,73,25.1,300,9/30/14,102,POMA,8,F,
1B,WR,N,164119017,GWCS,5550,2,J,9,U,9,9,9,0,0,0,0,0,0,0,72,21.8,300,9/30/14,105,POMA,2,F,
1B,WR,N,164119018,GWCS,5550,3,A,9,U,9,9,9,0,0,2,0,0,1,0,78,26.8,300,9/30/14,120,POMA,4,F,
1B,WR,N,164119019,WETA,6070,2,S,9,M,H,9,3,0,0,3,0,0,1,0,95,34.2,300,9/30/14,120,POMA,1,F,
1B,WR,N,164119020,GWCS,5550,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,23.8,300,10/2/14,84,COEA,5,F,
1B,WR,N,164119021,GWCS,5550,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,22.3,300,10/2/14,90,COEA,9,F,
1B,WR,N,164119022,GWCS,5550,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,23.1,300,10/2/14,90,COEA,3,F,
1B,WR,N,164119023,GWCS,5550,2,J,9,U,9,9,9,0,0,4,0,0,1,0,72,24.8,300,10/2/14,93,COEA,9,F,
1B,WR,N,164119024,GWCS,5550,3,A,9,U,9,9,6,0,0,2,0,0,1,0,74,24.6,300,10/2/14,94,COEA,4,F,
1B,WR,N,164119025,GWCS,5550,3,A,9,U,9,9,6,0,0,3,0,A,1,0,81,26.8,300,10/2/14,113,COEA,1,F,
1B,WR,N,164119026,GWCS,5550,2,J,9,U,9,9,9,0,0,3,0,0,2,0,74,23.9,300,10/2/14,113,COEA,2,F,
1B,WR,N,164119027,GWCS,5550,2,J,9,U,9,9,9,0,0,1,0,0,1,0,72,22.3,300,10/2/14,115,COEA,7,F,
1B,WR,N,164119028,GWCS,5550,2,J,9,U,9,9,9,0,0,0,0,0,1,0,75,23.7,300,10/9/14,102,COEA,7,F,
1B,WR,N,164119029,GWCS,5550,3,A,9,U,9,9,9,0,0,1,0,0,1,0,74,22.3,300,10/9/14,105,COEA,3,F,
1B,WR,N,164119030,GWCS,5550,2,J,9,U,9,9,9,0,0,3,0,0,2,0,71,26.3,300,10/9/14,111,COEA,7,F,
1B,WR,N,164119031,GWCS,5550,3,A,9,U,9,9,9,0,0,1,0,0,1,0,73,24.3,300,10/9/14,111,COEA,1,F,
1B,WR,N,164119032,GWCS,5550,3,A,9,U,9,9,9,9,9,9,9,9,9,9,999,21.8,300,10/9/14,124,COEA,10,F,
1B,WR,N,164119033,GWCS,5550,2,J,9,U,9,9,9,0,0,4,0,0,2,0,75,26.1,300,10/13/14,103,COEA,2,F,
1B,WR,N,164119034,HETH,7590,2,J,9,U,9,9,9,0,0,4,0,0,0,0,86,26.3,300,10/13/14,114,COEA,9,F,
1B,WR,N,164119035,GWCS,5550,2,J,9,U,9,9,9,0,0,1,0,0,1,0,76,25.8,300,10/13/14,122,COEA,1,F,
1B,WR,N,164119036,GWCS,5550,3,A,9,U,9,9,9,9,9,1,9,9,9,9,999,23.3,300,10/13/14,122,COEA,1,F,
1B,WR,N,164119037,GWCS,5550,3,A,9,U,9,9,9,9,9,3,9,9,9,9,999,28.7,300,10/13/14,130,COEA,1,F,
1B,WR,N,164119038,GWCS,5550,3,A,9,U,9,9,9,0,0,3,0,0,1,0,75,25,300,10/13/14,130,COEA,10,F,
,WR,U,,SOSP,5810,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,999.9,0,8/12/14,100,BLCA,8,T,escaped
,WR,U,,ORJU,5671,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,999.9,0,8/12/14,100,BLCA,8,T,released at net - woozy
,WR,U,,CHSP,5600,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,999.9,0,8/12/14,100,BLCA,8,T,escaped at net
,WR,U,,ORJU,5671,2,J,9,U,9,9,3,0,0,2,3,0,1,0,77,999.9,615,8/12/14,100,BLCA,7,T,found dead in net - broken neck?
,WR,U,,HOWR,7210,2,S,M,U,9,9,2,0,0,2,3,0,0,0,50,999.9,615,8/12/14,100,BLCA,4,T,expired @ net during extraction.  Just gave up the ghost after a few minutes.  Odd
,WR,U,,MODO,3160,3,A,9,F,W,A,9,0,0,2,1,0,1,0,138,173,0,8/14/14,114,COEA,6,F,
,WR,U,,ORJU,5671,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,999.9,615,8/18/14,100,BLCA,10,T,"Found dead in net, close to ground.  Couldn't have been there long, but probably heat"
,WR,U,,CHSP,5600,3,A,S,U,9,9,6,0,0,0,3,0,1,0,999,999.9,615,8/18/14,120,BLCA,8,T,Accidentally dropped bag during last net run and found dead in bag
,WR,U,,ANHU,4310,3,A,I,F,A,9,9,0,0,3,2,0,1,0,51,999.9,0,8/21/14,81,POMA,6,T,"Released at net.  Hot and busy, so released on purpose"
,WR,U,,AUWA,6560,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,999.9,0,9/16/14,110,COEA,5,T,"Released at net.  Hot and busy, so released on purpose"
,WR,U,,AUWA,6560,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,999.9,0,9/16/14,110,COEA,5,T,"Released at net.  Hot and busy, so released on purpose"
,WR,U,,AUWA,6560,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,999.9,0,9/16/14,110,COEA,5,T,"Released at net.  Hot and busy, so released on purpose"
,WR,U,,AUWA,6560,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,999.9,0,9/16/14,110,COEA,5,T,"Released at net.  Hot and busy, so released on purpose"
,WR,U,,AUWA,6560,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,999.9,0,9/16/14,110,COEA,5,T,"Released at net.  Hot and busy, so released on purpose"
,WR,U,,AUWA,6560,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,999.9,0,9/16/14,110,COEA,5,T,"Released at net.  Hot and busy, so released on purpose"
,WR,U,,AUWA,6560,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,999.9,0,9/16/14,110,COEA,5,T,"Released at net.  Hot and busy, so released on purpose"
,WR,U,,AUWA,6560,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,999.9,0,9/16/14,110,COEA,5,T,"Released at net.  Hot and busy, so released on purpose"
,WR,U,,AUWA,6560,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,999.9,0,9/16/14,110,COEA,5,T,"Released at net.  Hot and busy, so released on purpose"
,WR,U,,YWAR,6520,3,A,9,F,H,9,9,9,9,9,9,9,9,9,999,999.9,0,9/16/14,110,COEA,5,T,"Released at net.  Hot and busy, so released on purpose"
,WR,U,,AUWA,6560,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,999.9,0,9/16/14,110,COEA,5,T,"Released at net.  Hot and busy, so released on purpose"
,WR,U,,AUWA,6560,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,999.9,0,9/16/14,110,COEA,5,T,"Released at net.  Hot and busy, so released on purpose"
,WR,U,,SOSP,5810,2,J,9,U,9,9,9,0,0,5,0,0,2,1,66,25.3,615,9/19/14,122,POMA,4,T,Overheated in bag from direct sun.  Won't make that mistake again!
,WR,U,,YWAR,6520,3,S,A,M,A,9,6,0,0,4,0,0,1,0,65,10.3,615,9/19/14,122,POMA,4,T,Overheated in bag from direct sun.  Won't make that mistake again!
,WR,U,,AUWA,6560,2,J,9,F,H,9,9,0,0,0,0,0,1,0,71,10.6,615,9/19/14,122,POMA,4,T,Overheated in bag from direct sun.  Won't make that mistake again!
,WR,U,,AUWA,6560,2,J,9,M,H,9,9,0,0,0,0,0,1,0,71,10.9,615,9/19/14,122,POMA,4,T,Overheated in bag from direct sun.  Won't make that mistake again!
,WR,U,,AUWA,6560,2,J,9,M,H,9,9,0,0,1,9,0,1,0,71,12.4,615,9/19/14,122,POMA,4,T,Overheated in bag from direct sun.  Won't make that mistake again!
,WR,U,,STJA,4780,U,9,9,U,9,9,9,0,0,0,2,0,1,0,138,999.9,615,9/19/14,122,POMA,9,T,Died in bottom run of net.  Overheated?
,WR,U,,ORJU,5671,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,999.9,0,10/11/14,111,COCA,2,T,Escaped while banding
0A,WR,N,267015167,NAWA,6450,3,S,B,F,A,B,6,2,0,2,0,0,3,2,58,7.7,300,5/27/14,74,COCA,6,F,
0A,WR,N,267015168,OCWA,6460,2,S,J,U,9,9,1,0,0,2,0,A,1,0,60,8.7,300,6/10/14,74,COCA,4,T,RP#6=60%
0A,WR,N,267015169,NAWA,6450,3,S,B,F,A,B,6,3,0,2,0,0,3,2,56,8.3,300,6/10/14,84,COCA,3,F,
0A,WR,N,267015170,NAWA,6450,3,S,B,F,A,B,6,1,0,2,0,0,3,2,56,7.6,300,6/10/14,103,COCA,2,F,
0A,WR,N,267015171,OCWA,6460,2,S,9,U,9,9,3,0,0,1,0,0,1,0,58,999.9,300,8/12/14,110,BLCA,3,F,
0A,WR,N,267015172,OCWA,6460,2,S,J,U,9,9,2,0,0,4,0,0,1,0,56,9.1,300,8/14/14,71,COEA,9,F,
0A,WR,N,267015173,NAWA,6450,3,A,C,M,A,C,6,0,2,3,0,0,0,0,60,999.9,300,8/14/14,75,COEA,3,F,
0A,WR,N,267015174,OCWA,6460,2,S,J,M,H,9,3,0,0,2,0,0,1,0,60,9,300,8/14/14,75,COEA,4,F,
0A,WR,N,267015175,OCWA,6460,3,A,M,M,A,9,9,0,0,3,3,F,1,0,57,10,300,8/14/14,83,COEA,4,F,
0A,WR,N,267015176,OCWA,6460,U,9,9,U,9,9,9,0,0,3,2,0,1,0,58,999.9,300,8/14/14,92,COEA,3,F,
0A,WR,N,267015177,OCWA,6460,2,J,9,M,H,9,9,0,0,2,1,0,1,0,58,8.9,300,8/14/14,102,COEA,4,F,
0A,WR,N,267015178,OCWA,6460,2,S,J,U,9,9,2,0,0,1,1,0,1,0,59,999.9,300,8/14/14,102,COEA,4,F,
0A,WR,N,267015179,BRCR,7260,2,S,J,U,9,9,1,0,0,1,1,0,1,0,62,999.9,300,8/14/14,110,COEA,2,F,
0A,WR,N,267015180,BUSH,7430,4,E,P,F,E,B,6,3,0,3,2,F,1,0,47,999.9,300,8/14/14,110,COEA,6,F,
0A,WR,N,267015181,OCWA,6460,2,S,J,M,H,9,3,0,0,3,0,0,1,0,59,999.9,300,8/14/14,114,COEA,4,F,
0A,WR,N,267015182,BUSH,7430,4,E,P,F,E,9,6,0,0,2,3,F,2,1,47,999.9,300,8/14/14,114,COEA,4,F,
0A,WR,N,267015183,BUSH,7430,5,P,M,F,E,9,6,4,0,3,3,F,2,2,48,999.9,300,8/14/14,114,COEA,3,T,dumped tail in bag
0A,WR,N,267015184,OCWA,6460,2,S,J,M,H,9,3,0,0,4,1,0,0,0,60,9.6,300,8/15/14,73,POMA,2,F,
0A,WR,N,267015185,OCWA,6460,2,S,J,M,H,9,4,0,0,3,0,0,1,0,58,9.1,300,8/15/14,75,POMA,9,F,
0A,WR,N,267015186,OCWA,6460,2,S,J,M,H,9,3,0,0,3,0,0,1,0,59,9.1,300,8/15/14,80,POMA,5,F,
0A,WR,N,267015187,OCWA,6460,2,S,J,M,H,9,3,0,0,3,0,0,0,0,60,9.2,300,8/15/14,83,POMA,10,F,
0A,WR,N,267015188,WIWA,6850,5,A,R,M,A,C,6,0,1,2,0,0,0,0,55,999.9,300,8/15/14,83,POMA,3,F,
0A,WR,N,267015189,WIWA,6850,3,A,M,M,A,9,9,0,0,1,3,F,1,0,51,999.9,300,8/18/14,90,BLCA,5,F,
0A,WR,N,267015190,NAWA,6450,2,S,J,F,H,9,2,0,0,2,1,0,1,0,54,999.9,300,8/18/14,90,BLCA,10,F,
0A,WR,N,267015191,OCWA,6460,2,S,9,U,9,9,3,0,0,1,3,0,1,0,56,999.9,300,8/18/14,90,BLCA,7,F,
0A,WR,N,267015192,OCWA,6460,2,S,J,U,9,9,2,0,0,3,1,0,1,0,60,999.9,300,8/18/14,90,BLCA,9,F,
0A,WR,N,267015193,WIWA,6850,5,A,R,M,A,C,6,0,0,2,0,0,1,0,55,999.9,300,8/18/14,90,BLCA,9,F,
0A,WR,N,267015194,OCWA,6460,2,S,9,M,H,9,3,0,0,4,0,0,1,0,56,999.9,300,8/18/14,121,BLCA,9,F,
0A,WR,N,267015195,OCWA,6460,2,S,J,U,9,9,3,0,0,4,0,0,1,0,57,8.9,300,8/20/14,75,COEA,3,F,
0A,WR,N,267015196,OCWA,6460,2,S,J,U,9,9,3,0,0,4,0,0,1,0,59,9.7,300,8/20/14,80,COEA,2,F,
0A,WR,N,267015197,OCWA,6460,2,J,9,U,9,9,9,0,0,3,1,0,1,0,55,8.9,300,8/20/14,80,COEA,2,F,
0A,WR,N,267015198,OCWA,6460,2,J,9,U,9,9,3,0,0,3,2,0,1,0,53,9.4,300,8/20/14,85,COEA,2,F,
0A,WR,N,267015199,WIWA,6850,2,S,J,U,9,9,3,0,0,1,1,0,1,0,52,6.7,300,8/20/14,85,COEA,9,F,
0A,WR,N,267015200,OCWA,6460,2,S,9,M,H,9,3,0,0,3,0,0,1,0,59,10,300,8/20/14,101,COEA,9,T,orestera
0A,WR,N,267015201,OCWA,6460,2,S,J,U,9,9,2,0,0,4,0,0,1,0,56,9.6,300,8/20/14,102,COEA,3,F,
0A,WR,N,267015202,WIWA,6850,2,J,R,F,H,9,9,9,9,9,9,9,9,9,999,6.9,300,8/20/14,105,COEA,10,F,
0A,WR,N,267015203,WIWA,6850,2,J,R,U,9,9,9,9,9,9,9,9,9,9,999,7.8,300,8/20/14,105,COEA,10,F,
0A,WR,N,267015204,OCWA,6460,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,8.5,300,8/20/14,105,COEA,4,F,
0A,WR,N,267015205,OCWA,6460,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,8.5,300,8/20/14,105,COEA,4,F,
0A,WR,N,267015206,OCWA,6460,2,J,9,M,H,9,9,9,9,9,9,9,9,9,999,9.7,300,8/20/14,105,COEA,4,F,
0A,WR,N,267015207,NAWA,6450,2,S,J,M,H,9,3,0,0,2,0,0,2,0,,7.4,300,8/20/14,105,COEA,9,F,
0A,WR,N,267015208,OCWA,6460,2,S,J,U,9,9,9,9,9,4,9,9,9,9,999,9.2,300,8/20/14,105,COEA,3,F,
0A,WR,N,267015209,OCWA,6460,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,9..3,300,8/20/14,105,COEA,3,F,
0A,WR,N,267015210,OCWA,6460,2,S,J,U,9,9,2,0,0,2,0,0,1,0,54,7.6,300,8/21/14,74,POMA,1,F,
0A,WR,N,267015211,OCWA,6460,2,S,J,M,H,9,3,0,0,3,0,0,1,0,56,8.9,300,8/21/14,82,POMA,3,F,
0A,WR,N,267015212,OCWA,6460,2,S,J,M,H,9,3,0,0,5,0,0,2,0,58,10.1,300,8/21/14,82,POMA,4,F,
0A,WR,N,267015213,OCWA,6460,2,S,J,M,H,9,4,0,0,2,0,0,1,0,58,8.1,300,8/21/14,82,POMA,4,F,
0A,WR,N,267015214,OCWA,6460,2,S,J,U,9,9,3,0,0,3,0,0,1,0,57,9.2,300,8/21/14,82,POMA,10,F,
0A,WR,N,267015215,OCWA,6460,2,S,J,M,H,9,3,0,0,3,0,0,1,0,59,8.3,300,8/21/14,90,POMA,1,F,
0A,WR,N,267015216,OCWA,6460,2,S,J,M,H,9,3,0,0,3,0,0,2,0,58,9.6,300,8/21/14,93,POMA,1,F,
0A,WR,N,267015217,OCWA,6460,2,S,J,M,H,9,3,0,0,4,0,0,1,0,62,9.8,300,8/21/14,101,POMA,3,F,
0A,WR,N,267015218,OCWA,6460,2,S,J,M,H,9,2,0,0,3,1,0,1,0,61,9.2,300,8/21/14,112,POMA,9,F,
0A,WR,N,267015219,WIWA,6850,2,J,9,U,9,9,2,0,0,3,0,0,1,0,55,7.9,300,8/28/14,72,BLCA,3,F,
0A,WR,N,267015220,OCWA,6460,2,S,9,U,9,9,9,9,9,9,9,9,9,9,999,8.6,300,8/28/14,82,BLCA,9,F,
0A,WR,N,267015221,OCWA,6460,2,S,J,U,9,9,3,9,9,9,9,9,9,9,999,8.3,300,8/28/14,82,BLCA,9,F,
0A,WR,N,267015222,OCWA,6460,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,11.2,300,9/16/14,83,COEA,9,F,
0A,WR,N,267015223,OCWA,6460,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,11.2,300,9/16/14,83,COEA,9,F,
0A,WR,N,267015224,OCWA,6460,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,10.4,300,9/16/14,83,COEA,10,T,orestera
0A,WR,N,267015225,OCWA,6460,2,J,9,M,H,9,9,9,9,9,9,9,9,9,999,11,300,9/16/14,83,COEA,10,T,lutescens
0A,WR,N,267015226,OCWA,6460,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,10.9,300,9/16/14,83,COEA,10,F,
0A,WR,N,267015227,OCWA,6460,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,9.7,300,9/16/14,83,COEA,5,F,
0A,WR,N,267015228,OCWA,6460,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,9.6,300,9/16/14,83,COEA,8,F,
0A,WR,N,267015229,OCWA,6460,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,999.9,300,9/16/14,100,COEA,4,F,
0A,WR,N,267015230,OCWA,6460,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,999.9,300,9/16/14,100,COEA,4,F,
0A,WR,N,267015231,OCWA,6460,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,999.9,300,9/16/14,100,COEA,4,F,
0A,WR,N,267015232,OCWA,6460,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,999.9,300,9/16/14,100,COEA,3,T,orestera
0A,WR,N,267015233,OCWA,6460,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,999.9,300,9/16/14,100,COEA,3,F,
0A,WR,N,267015234,OCWA,6460,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,999.9,300,9/16/14,100,COEA,3,F,
0A,WR,N,267015235,OCWA,6460,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,999.9,300,9/16/14,100,COEA,3,F,
0A,WR,N,267015236,OCWA,6460,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,999.9,300,9/16/14,100,COEA,3,F,
0A,WR,N,267015237,OCWA,6460,U,9,9,U,9,9,9,9,9,9,9,9,9,9,999,999.9,300,9/16/14,121,COEA,9,F,
0A,WR,N,267015238,OCWA,6460,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,999.9,300,9/16/14,121,COEA,9,F,
0A,WR,N,267015239,OCWA,6460,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,999.9,300,9/16/14,121,COEA,10,F,
0A,WR,N,267015240,OCWA,6460,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,999.9,300,9/16/14,121,COEA,10,F,
0A,WR,N,267015241,OCWA,6460,2,J,9,U,9,9,9,0,0,9,9,9,9,9,999,11,300,9/19/14,84,POMA,6,F,
0A,WR,N,267015242,OCWA,6460,U,9,9,M,A,9,9,9,9,9,9,9,9,9,999,9.3,300,9/19/14,84,POMA,6,F,
0A,WR,N,267015243,OCWA,6460,U,9,9,U,9,9,9,9,9,9,9,9,9,9,999,9.6,300,9/19/14,84,POMA,6,F,
0A,WR,N,267015244,OCWA,6460,U,9,9,U,9,9,9,9,9,9,9,9,9,9,999,11.1,300,9/19/14,84,POMA,1,F,
0A,WR,N,267015245,OCWA,6460,U,9,9,U,9,9,9,9,9,9,9,9,9,9,999,9.2,300,9/19/14,91,POMA,10,F,
0A,WR,N,267015246,OCWA,6460,2,J,9,M,H,9,9,9,9,9,9,9,9,9,999,9,300,9/19/14,91,POMA,10,F,
0A,WR,N,267015247,OCWA,6460,U,9,9,U,9,9,9,9,9,9,9,9,9,9,999,11.7,300,9/19/14,91,POMA,9,F,
0A,WR,N,267015248,OCWA,6460,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,11.1,300,9/19/14,91,POMA,9,F,
0A,WR,N,267015249,OCWA,6460,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,9.2,300,9/19/14,91,POMA,8,F,
0A,WR,N,267015250,OCWA,6460,U,9,9,U,9,9,9,9,9,9,9,9,9,9,999,9.3,300,9/19/14,91,POMA,8,F,
0A,WR,N,267015251,OCWA,6460,U,9,9,U,9,9,9,9,9,9,9,9,9,9,999,8.1,300,9/19/14,95,POMA,1,F,
0A,WR,N,267015252,OCWA,6460,U,9,9,U,9,9,9,9,9,9,9,9,9,9,999,8.7,300,9/19/14,95,POMA,4,F,
0A,WR,N,267015253,OCWA,6460,U,9,9,U,9,9,9,9,9,9,9,9,9,9,999,999.9,300,9/19/14,95,POMA,3,F,
0A,WR,N,267015254,NAWA,6450,2,S,J,F,H,9,4,9,9,9,9,9,9,9,999,6.5,300,9/19/14,102,POMA,6,F,
0A,WR,N,267015255,OCWA,6460,U,9,9,U,9,9,9,9,9,9,9,9,9,9,999,8,300,9/19/14,102,POMA,6,F,
0A,WR,N,267015256,OCWA,6460,U,9,9,U,9,9,9,9,9,9,9,9,9,9,999,11.3,300,9/19/14,102,POMA,6,F,
0A,WR,N,267015257,OCWA,6460,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,9.9,300,9/19/14,102,POMA,2,F,
0A,WR,N,267015258,OCWA,6460,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,11.3,300,9/19/14,114,POMA,1,F,
0A,WR,N,267015259,OCWA,6460,U,9,9,U,9,9,9,9,9,9,9,9,9,9,999,8.5,300,9/19/14,114,POMA,6,F,
0A,WR,N,267015260,OCWA,6460,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,12,300,9/19/14,114,POMA,2,F,
0A,WR,N,267015261,OCWA,6460,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,11.7,300,9/19/14,114,POMA,2,F,
0A,WR,N,267015262,OCWA,6460,U,9,9,U,9,9,9,9,9,9,9,9,9,9,999,7.9,300,9/19/14,114,POMA,2,F,
0A,WR,N,267015263,OCWA,6460,U,9,9,U,9,9,9,9,9,9,9,9,9,9,999,8.9,300,9/19/14,114,POMA,2,F,
0A,WR,N,267015264,OCWA,6460,U,9,9,U,9,9,9,9,9,9,9,9,9,9,999,10.5,300,9/19/14,114,POMA,2,F,
0A,WR,N,267015265,WIWA,6850,U,9,9,U,9,9,9,9,9,9,9,9,9,9,999,10,300,9/19/14,114,POMA,4,F,
0A,WR,N,267015266,OCWA,6460,U,9,9,U,9,9,9,9,9,9,9,9,9,9,999,9.1,300,9/19/14,114,POMA,3,F,
0A,WR,N,267015267,OCWA,6460,U,9,9,U,9,9,9,9,9,9,9,9,9,9,999,11.6,300,9/19/14,120,POMA,9,F,
0A,WR,N,267015268,OCWA,6460,U,9,9,U,9,9,9,9,9,9,9,9,9,9,999,8.9,300,9/19/14,120,POMA,8,F,
0A,WR,N,267015269,OCWA,6460,U,9,9,U,9,9,9,9,9,9,9,9,9,9,999,999.9,300,9/19/14,120,POMA,8,F,
0A,WR,N,267015270,BGGN,7510,U,9,9,U,9,9,9,9,9,9,9,9,9,9,999,999.9,300,9/23/14,100,BLCA,5,F,
0A,WR,N,267015271,BRCR,7260,2,S,J,U,9,9,2,0,0,2,0,0,1,0,64,7.9,300,9/29/14,84,BLCA,9,F,
0A,WR,N,267015272,OCWA,6460,2,J,9,M,H,9,9,0,0,2,0,0,1,0,60,7.9,300,9/30/14,95,POMA,5,F,
0A,WR,N,267015273,OCWA,6460,2,J,9,U,9,9,9,0,0,3,0,0,1,0,57,8.2,300,9/30/14,100,POMA,5,T,orestera
0A,WR,N,267015274,OCWA,6460,2,J,9,U,9,9,9,0,0,1,0,0,1,0,57,8.1,300,9/30/14,100,POMA,5,F,
0A,WR,N,267015275,OCWA,6460,2,J,9,M,H,9,9,0,0,2,0,0,0,0,59,8.5,300,9/30/14,100,POMA,5,F,
0A,WR,N,267015276,OCWA,6460,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,9.2,300,9/30/14,104,POMA,1,T,orestera
0A,WR,N,267015277,BRCR,7260,2,S,9,U,9,9,3,0,0,3,2,0,1,0,61,7.9,300,9/30/14,104,POMA,3,F,
0A,WR,N,267015278,OCWA,6460,2,J,9,M,H,9,9,0,0,3,0,0,1,0,61,9.1,300,9/30/14,104,POMA,3,T,lutescens
0A,DG,N,267015279,OCWA,6460,2,J,9,U,9,9,6,0,0,3,0,0,0,0,58,8.6,300,9/30/14,104,POMA,3,F,
0A,WR,N,267015280,OCWA,6460,2,J,9,U,9,9,9,0,0,4,0,0,1,0,56,9.3,300,9/30/14,104,POMA,5,F,
0A,WR,N,267015281,OCWA,6460,2,J,9,U,9,9,9,0,0,4,0,0,1,0,58,999.9,300,9/30/14,104,POMA,3,F,
0A,WR,N,267015282,OCWA,6460,2,J,9,U,9,9,9,0,0,3,0,0,2,0,56,999.9,300,9/30/14,113,POMA,5,F,
0A,WR,N,267015283,OCWA,6460,2,J,9,M,H,9,9,0,0,0,0,0,1,0,60,8.6,300,9/30/14,115,POMA,6,F,
0A,WR,N,267015284,OCWA,6460,U,9,9,U,9,9,9,9,9,9,9,9,9,9,999,7.1,300,10/2/14,95,COEA,9,F,
0A,WR,N,267015285,OCWA,6460,2,J,9,U,9,9,9,0,0,2,0,0,0,0,56,8.3,300,10/2/14,95,COEA,10,F,
0A,WR,N,267015286,OCWA,6460,2,J,9,U,9,9,9,0,0,3,0,0,1,0,64,9.6,300,10/2/14,95,COEA,10,F,
0A,WR,N,267015287,RCKI,7490,2,J,R,M,H,9,9,0,0,3,0,0,1,0,59,6.4,300,10/2/14,113,COEA,2,F,
0A,WR,N,267015288,RCKI,7490,3,S,A,F,H,9,6,0,0,2,0,0,0,0,55,6,300,10/2/14,123,COEA,5,F,
0A,WR,N,267015289,RCKI,7490,3,S,A,M,A,9,6,0,0,1,0,0,0,0,54,6.6,300,10/9/14,82,COEA,3,F,
