SIZE,INITIALS,CODE,BANDNUM,SPEC,AOU,AGE,HA1,HA2,SEX,HS1,HS2,SKL,BRP,CLP,FAT,MLT,FFM,WWR,FDL,WING,WGHT,STAT,DATE,TIME,LOC,SITE,NOTE?,NOTE
0,WR,N,272065291,AUWA,6560,2,J,9,F,H,9,9,0,0,1,0,0,1,0,71,11,300,9/20/13,101,BLCA,6,F,
0,WR,N,272065292,ORJU,5671,2,J,9,U,9,9,9,0,0,1,1,0,1,0,70,16,300,9/23/13,94,BLCA,2,F,
0,WR,N,272065293,ORJU,5671,2,J,9,U,9,9,9,0,0,2,1,0,1,0,70,17,300,9/23/13,94,BLCA,1,F,
0,WR,N,272065294,ORJU,5671,2,J,9,U,9,9,9,0,0,1,1,0,1,0,73,18.5,300,9/23/13,94,BLCA,1,F,
0,WR,N,272065295,ORJU,5671,2,S,A,M,A,9,6,0,0,1,1,0,1,0,75,18.1,300,9/23/13,94,BLCA,1,F,
0,WR,N,272065296,ORJU,5671,2,J,9,U,9,9,9,0,0,1,2,0,1,0,71,16.6,300,9/23/13,94,BLCA,1,F,
0,WR,N,272065297,ORJU,5671,2,J,9,U,9,9,3,0,0,1,1,0,1,0,76,17.7,300,9/23/13,94,BLCA,1,F,
0,WR,N,272065298,ORJU,5671,2,J,9,F,H,9,3,0,0,2,1,0,1,0,74,17.6,300,9/23/13,94,BLCA,1,F,
0,WR,N,272065299,ORJU,5671,2,J,9,U,9,9,9,0,0,1,2,0,1,0,72,16.4,300,9/23/13,94,BLCA,1,F,
0,WR,N,272065300,ORJU,5671,2,J,9,U,9,9,9,0,0,1,1,0,1,0,72,999.9,300,9/23/13,94,BLCA,1,F,
0,WR,N,272065301,ORJU,5671,2,J,9,U,9,9,9,0,0,2,1,0,1,0,76,17.5,300,9/23/13,94,BLCA,1,F,
0,WR,N,272065302,ORJU,5671,2,S,J,F,H,9,3,0,0,1,1,0,1,0,71,17,300,9/23/13,100,BLCA,1,F,
0,WR,N,272065303,AUWA,6560,2,J,9,U,9,9,9,0,0,2,2,0,1,0,77,12.2,300,9/23/13,113,BLCA,10,F,
0,WR,N,272065304,ORJU,5671,3,A,M,F,A,9,9,0,0,1,3,0,1,0,75,17.5,300,9/23/13,125,BLCA,10,F,
0,WR,N,272065305,AUWA,6560,2,J,9,F,H,9,9,0,0,2,0,0,1,0,74,12.1,300,9/23/13,125,BLCA,2,F,
0,WR,N,272065306,AUWA,6560,2,J,9,F,H,9,9,0,0,2,0,0,1,0,72,11.8,300,9/23/13,125,BLCA,3,F,
0,WR,N,272065307,ORJU,5671,2,S,H,U,9,9,3,0,0,1,3,A,1,0,74,16.8,300,9/27/13,105,BLCA,10,F,
0,WR,N,272065308,AUWA,6560,2,S,H,U,9,9,2,0,0,1,0,0,1,0,72,10.5,300,10/1/13,83,POMA,4,F,
0,WR,N,272065309,AUWA,6560,2,H,9,M,H,9,9,0,0,1,0,0,1,0,76,12.2,300,10/1/13,83,POMA,4,F,
0,WR,N,272065310,AUWA,6560,2,S,H,M,H,9,4,0,0,1,0,0,1,0,79,12.5,300,10/1/13,83,POMA,4,F,
0,WR,N,272065311,AUWA,6560,2,H,9,U,9,9,9,0,0,1,2,0,1,0,72,11.6,300,10/1/13,91,POMA,4,F,
0,WR,N,272065312,MOCH,7380,2,S,I,U,9,9,3,0,0,3,2,0,1,0,69,12.6,300,10/1/13,91,POMA,1,F,
0,WR,N,272065313,WIFL,4660,2,S,J,U,9,9,3,0,0,4,0,0,1,0,62,13.9,300,10/1/13,113,POMA,6,F,
0,WR,N,272065314,YWAR,6520,2,S,J,F,H,9,3,9,9,4,9,9,9,9,999,9.3,300,10/2/13,83,COEA,8,F,
0,WR,N,272065315,AUWA,6560,2,S,J,M,H,9,3,9,9,2,9,9,9,9,999,11,300,10/2/13,83,COEA,5,F,
0,WR,N,272065316,MOCH,7380,2,S,I,U,9,9,6,0,0,2,1,0,2,0,70,12,300,10/2/13,103,COEA,10,F,
0,WR,N,272065317,AUWA,6560,2,J,9,U,9,9,9,0,0,1,0,0,1,0,73,12.5,300,10/2/13,103,COEA,9,F,
0,WR,N,272065318,ORJU,5671,2,S,J,U,9,9,3,0,0,1,0,0,1,0,76,16.4,300,10/2/13,103,COEA,3,F,
0,WR,N,272065319,ORJU,5671,2,S,9,F,H,9,3,0,0,1,0,0,2,0,70,16.3,300,10/3/13,93,COCA,2,F,
0,WR,N,272065320,ORJU,5671,2,S,9,F,H,9,3,0,0,3,0,0,2,0,72,17.3,300,10/3/13,93,COCA,2,F,
0,WR,N,272065321,ORJU,5671,2,S,9,F,H,9,3,0,0,2,0,0,2,0,74,17,300,10/3/13,93,COCA,2,F,
0,WR,R,272065321,ORJU,5671,2,S,J,U,9,9,3,0,0,3,0,0,1,0,70,16.4,300,10/8/13,92,COCA,9,F,
0,WR,N,272065322,ORJU,5671,2,S,9,F,H,9,4,0,0,2,0,0,1,0,69,16.5,300,10/3/13,93,COCA,2,F,
0,WR,N,272065323,YRWA,6556,2,J,9,U,9,9,3,0,0,1,0,0,1,0,73,10.8,300,10/8/13,95,COCA,9,T,
0,WR,N,272065324,MOCH,7380,2,S,9,U,9,9,3,0,0,2,1,0,2,0,72,11.5,300,10/8/13,103,COCA,8,F,
0,WR,N,272065325,ORJU,5671,2,S,J,F,H,9,3,0,0,2,0,0,1,0,71,16,300,10/8/13,113,COCA,6,F,
0,WR,N,272065326,ORJU,5671,2,S,M,F,H,9,9,0,0,2,2,0,1,0,74,18.1,300,10/8/13,113,COCA,6,F,
0,WR,N,272065327,AUWA,6560,2,S,J,M,H,9,3,0,0,1,0,0,1,0,76,11.1,300,10/10/03,84,COEA,3,F,
0,WR,N,272065328,AUWA,6560,2,S,J,F,H,9,3,0,0,1,0,0,1,0,70,11.3,300,10/10/03,123,COEA,8,F,
0,WR,N,272065329,AUWA,6560,2,S,J,M,H,9,3,0,0,1,0,0,1,0,75,12.4,300,10/10/03,123,COEA,8,F,
0,WR,N,272065330,AUWA,6560,2,S,J,U,9,9,3,0,0,3,0,0,1,0,75,11.8,300,10/10/03,130,COEA,2,F,
0,WR,N,272065331,MOCH,7380,2,S,I,U,9,9,3,0,0,2,1,0,2,0,67,11.2,300,10/10/03,130,COEA,2,F,
1C,WR,R,311175206,CAVI,6291,3,S,B,F,B,9,9,4,0,2,3,F,1,0,999,14.7,300,8/13/13,80,BLCA,9,F,
1C,WR,N,311175231,MGWA,6800,3,A,9,F,A,9,6,0,0,2,0,0,2,2,57,9.8,300,5/20/13,999,BLCA,2,F,
1C,WR,N,311175232,WAVI,6270,3,A,C,M,C,9,6,0,2,1,0,0,3,1,67,11.6,300,7/19/13,999,COCA,9,F,
1C,WR,R,311175232,WAVI,6270,3,S,C,M,C,9,9,0,1,1,9,9,9,9,999,999.9,300,7/26/13,102,COCA,6,T,Sang on release
1C,WR,N,311175233,WAVI,6270,3,A,B,F,B,9,6,4,0,2,1,0,2,3,66,11.8,300,7/19/13,999,COCA,9,F,
1C,WR,N,311175234,WAVI,6270,3,A,C,M,C,9,6,0,2,2,1,0,2,1,67,11.6,300,7/26/13,999,COCA,6,F,
1C,WR,N,311175235,MGWA,6800,3,A,M,M,A,9,9,0,0,2,3,F,2,1,57,10.5,300,8/6/13,999,BLCA,5,F,
1C,WR,N,311175236,MGWA,6800,3,A,9,F,A,9,9,0,0,1,2,0,1,0,58,10.1,300,8/6/13,999,BLCA,9,F,
1C,WR,N,311175237,MGWA,6800,3,A,B,F,A,B,9,4,0,3,3,F,1,0,59,11.4,300,8/6/13,94,BLCA,9,F,
1C,WR,N,311175238,CAVI,6291,3,A,B,U,9,9,9,4,0,2,3,F,1,0,72,14.2,300,8/6/13,100,BLCA,4,F,
1C,WR,N,311175239,MGWA,6800,3,A,C,M,C,9,9,0,1,2,3,F,0,0,53,11.4,300,8/13/13,90,COCA,9,T,molting nearly all remiges at once
1C,WR,N,311175240,WAVI,6270,3,A,9,U,9,9,9,0,9,2,1,0,1,0,66,12.2,300,8/13/13,105,COCA,4,F,
1C,WR,N,311175241,MGWA,6800,2,S,9,F,H,9,3,0,0,3,0,0,0,0,61,11.2,300,8/15/13,80,COEA,3,F,
1C,WR,N,311175242,MGWA,6800,2,S,9,F,H,9,2,0,0,1,0,0,1,0,59,10.3,300,8/16/13,80,COCA,5,F,
1C,WR,N,311175243,LAZB,5990,2,S,J,U,9,9,2,9,9,1,9,9,9,9,999,13.3,300,8/22/13,82,BLCA,8,F,
1C,WR,N,311175244,CAVI,6291,3,A,A,U,9,9,6,0,0,2,1,0,1,0,72,14,300,8/22/13,82,BLCA,9,F,
1C,WR,N,311175245,MGWA,6800,3,A,C,M,A,C,6,0,2,0,1,0,1,0,60,11.1,300,8/22/13,90,BLCA,3,F,
1C,WR,N,311175246,LAZB,5990,2,S,J,F,H,9,1,0,0,1,1,0,1,0,72,14.6,300,8/22/13,104,BLCA,1,F,
1C,WR,N,311175247,MGWA,6800,2,S,J,M,H,9,3,9,9,9,9,9,9,9,999,10.6,300,8/30/13,103,BLCA,5,F,
1C,WR,N,311175248,MGWA,6800,2,S,J,M,H,9,3,0,0,3,0,0,1,0,57,10.8,300,9/6/13,75,BLCA,5,F,
1C,WR,N,311175249,MGWA,6800,3,S,A,F,A,9,6,0,0,2,0,0,1,0,57,10.2,300,9/6/13,75,BLCA,9,F,
1C,WR,N,311175250,LISP,5830,2,S,J,U,9,9,3,0,0,1,2,0,1,0,63,17.7,300,9/6/13,83,BLCA,3,F,
1C,WR,N,311175251,SAVS,5420,2,S,J,U,9,9,1,0,0,1,0,0,0,0,68,14.9,300,9/10/13,84,BLCA,3,F,
1C,WR,N,311175252,CAVI,6291,2,S,9,U,9,9,2,9,9,9,3,9,9,9,999,14.6,300,9/10/13,91,BLCA,1,F,
1C,WR,N,311175253,SAVS,5420,2,S,9,U,9,9,3,0,0,3,0,0,1,0,69,16,300,9/10/13,100,BLCA,4,F,
1C,WR,N,311175254,LISP,5830,2,S,9,U,9,9,4,0,0,4,0,0,1,0,62,18.3,300,9/18/13,90,COEA,4,F,
1C,WR,N,311175255,MGWA,6800,2,S,J,F,H,9,3,0,0,3,0,A,0,0,55,11,300,9/18/13,90,COEA,4,T,small tumors on lower mandible and left foot; whole rt side of tail 1/2 grown
1C,WR,N,311175256,MGWA,6800,2,S,J,M,H,9,4,0,0,3,0,0,1,0,999,11.4,300,9/18/13,95,COEA,9,F,
1C,WR,N,311175257,LISP,5830,2,S,J,U,9,9,3,0,0,2,1,0,1,0,61,15.2,300,9/18/13,101,COEA,4,F,
1C,WR,N,311175258,SAVS,5420,2,S,9,U,9,9,2,0,0,0,0,0,0,0,72,16.6,300,9/23/13,90,BLCA,10,F,
1C,WR,N,311175259,MGWA,6800,2,S,J,M,H,9,4,0,0,4,0,0,1,0,60,11,300,9/23/13,94,BLCA,6,F,
1C,WR,N,311175260,LISP,5830,2,S,9,U,9,9,9,9,9,1,1,9,9,9,999,13.7,300,10/2/13,83,COEA,10,F,
1C,WR,N,311175261,LISP,5830,2,S,9,U,9,9,3,9,9,4,9,9,9,9,999,16.3,300,10/2/13,83,COEA,5,F,
1C,WR,N,311175262,SAVS,5420,2,S,9,U,9,9,4,0,0,2,0,0,1,0,71,17.5,300,10/3/13,111,COCA,4,F,
1C,WR,N,311175263,LISP,5830,2,S,J,U,9,9,3,0,0,3,0,0,1,0,60,17.2,300,10/10/13,113,COEA,5,F,
,WR,U,,SOSP,5810,2,J,9,U,9,9,9,0,0,9,9,9,9,9,999,999.9,0,7/1/13,73,COCA,3,T,"Didn't have banding kit yet, so had to release"
,WR,U,,ORJU,5671,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,999.9,0,7/19/13,113,COCA,6,T,escaped at net
,WR,U,,RUHU,5671,2,I,9,F,W,R,9,0,0,2,0,0,0,0,44,3.1,0,8/6/13,121,BLCA,8,T,bill = 85% grooved
,WR,U,,ORJU,5671,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,999.9,0,8/18/13,110,COCA,9,T,escaped at net
,WR,U,,ORJU,5671,2,J,9,U,9,9,9,0,0,2,3,0,2,0,78,21.1,0,8/22/13,111,BLCA,6,T,"found dead in net, presumably killed by gusts"
,WR,U,,ORJU,5671,2,J,9,U,9,9,9,0,0,1,3,0,2,0,74,17.5,0,8/22/13,114,BLCA,10,T,"found dead in net, presumably killed by gusts"
,WR,U,,ORJU,5671,2,J,9,U,9,9,9,0,0,1,1,0,1,0,72,17.9,0,8/22/13,114,BLCA,10,T,"found dead in net, presumably killed by gusts"
,WR,U,,MGWA,6800,3,A,9,M,A,9,9,9,9,9,9,9,9,9,999,999.9,0,8/30/13,85,BLCA,4,T,escaped at net
,WR,U,,ORJU,5671,2,J,9,F,H,9,9,9,9,9,9,9,9,9,999,999.9,0,10/2/13,103,COEA,3,T,escaped while banding
