SIZE,INITIALS,CODE,BANDNUM,SPEC,AOU,AGE,HA1,HA2,SEX,HS1,HS2,SKL,BRP,CLP,FAT,MLT,FFM,WWR,FDL,WING,WGHT,STAT,DATE,DAY,MONTH,YEAR,TIME,LOC,SITE,Comment,NOTE
0,WR,N,159070997,AUWA,6560,U,9,9,U,9,9,9,9,9,9,9,9,9,9,999,999.9,300,9/29/15,29,9,2015,123,COEA,3,F,
0,WR,N,159070998,AUWA,6560,U,9,9,U,9,9,9,9,9,9,9,9,9,9,999,999.9,300,9/29/15,29,9,2015,123,COEA,3,F,
0,WR,N,159070999,AUWA,6560,U,9,9,U,9,9,9,9,9,9,9,9,9,9,999,999.9,300,9/29/15,29,9,2015,123,COEA,3,F,
0,WR,N,159071000,YRWA,6556,U,9,9,U,9,9,9,9,9,9,9,9,9,9,999,999.9,300,9/29/15,29,9,2015,123,COEA,3,F,
0,WR,N,246066501,AUWA,6560,U,9,9,U,9,9,9,9,9,9,9,9,9,9,999,999.9,300,9/29/15,29,9,2015,125,COEA,3,F,
0,WR,N,246066502,AUWA,6560,U,9,9,U,9,9,9,9,9,9,9,9,9,9,999,999.9,300,9/29/15,29,9,2015,125,COEA,3,F,
0,WR,N,246066503,YRWA,6556,U,9,9,U,9,9,9,9,9,9,9,9,9,9,999,999.9,300,9/29/15,29,9,2015,125,COEA,3,F,
0,WR,N,246066504,AUWA,6560,U,9,9,U,9,9,9,9,9,9,9,9,9,9,999,999.9,300,9/29/15,29,9,2015,125,COEA,3,F,
0,WR,N,246066505,AUWA,6560,U,9,9,U,9,9,9,9,9,9,9,9,9,9,999,999.9,300,9/29/15,29,9,2015,125,COEA,3,F,
0,WR,N,246066506,AUWA,6560,U,9,9,U,9,9,9,9,9,9,9,9,9,9,999,999.9,300,9/29/15,29,9,2015,125,COEA,3,F,
0,WR,N,246066507,AUWA,6560,U,9,9,U,9,9,9,9,9,9,9,9,9,9,999,999.9,300,9/29/15,29,9,2015,125,COEA,3,F,
0,WR,N,246066508,AUWA,6560,U,9,9,M,A,9,9,9,9,9,9,9,9,9,999,999.9,300,9/29/15,29,9,2015,125,COEA,3,F,
0,WR,N,246066509,AUWA,6560,U,9,9,U,9,9,9,9,9,9,9,9,9,9,999,999.9,300,9/29/15,29,9,2015,125,COEA,3,F,
0,WR,N,246066510,AUWA,6560,U,9,9,M,A,9,9,9,9,9,9,9,9,9,999,999.9,300,9/29/15,29,9,2015,125,COEA,3,F,
0,WR,N,246066511,AUWA,6560,U,9,9,U,9,9,9,9,9,9,9,9,9,9,999,999.9,300,9/29/15,29,9,2015,125,COEA,3,F,
0A,WR,N,224029480,OCWA,6460,U,9,9,U,9,9,9,9,9,9,9,9,9,9,999,999.9,300,9/29/15,29,9,2015,130,COEA,4,F,
0A,WR,N,224029481,OCWA,6460,2,J,9,M,H,9,9,9,9,9,9,9,9,9,999,999.9,300,9/29/15,29,9,2015,130,COEA,4,T,O.c.orestera
3,WR,N,105301134,STJA,4780,2,I,J,U,9,9,9,0,0,1,1,0,2,0,133,111,300,9/29/15,29,9,2015,134,COEA,10,F,
0,WR,N,246066512,AUWA,6560,U,9,9,M,A,9,9,9,9,9,9,9,9,9,999,999.9,300,9/29/15,29,9,2015,135,COEA,8,F,
0,WR,N,246066513,AUWA,6560,U,9,9,U,9,9,9,9,9,9,9,9,9,9,999,999.9,300,9/29/15,29,9,2015,135,COEA,8,F,
0,WR,N,246066514,AUWA,6560,U,9,9,U,9,9,9,9,9,9,9,9,9,9,999,999.9,300,9/29/15,29,9,2015,135,COEA,8,F,
0,WR,N,246066515,AUWA,6560,U,9,9,M,A,9,9,9,9,9,9,9,9,9,999,999.9,300,9/29/15,29,9,2015,135,COEA,10,F,
0,WR,N,246066516,AUWA,6560,U,9,9,M,A,9,9,9,9,9,9,9,9,9,999,999.9,300,9/29/15,29,9,2015,135,COEA,2,F,
0,WR,N,246066517,AUWA,6560,U,9,9,M,A,9,9,9,9,9,9,9,9,9,999,999.9,300,9/29/15,29,9,2015,135,COEA,2,F,
0,WR,N,246066518,AUWA,6560,U,9,9,U,9,9,9,9,9,9,9,9,9,9,999,999.9,300,9/29/15,29,9,2015,135,COEA,2,F,
0,WR,N,246066519,AUWA,6560,U,9,9,M,A,9,9,9,9,9,9,9,9,9,999,999.9,300,9/29/15,29,9,2015,135,COEA,2,F,
0,WR,N,246066520,AUWA,6560,U,9,9,U,9,9,9,9,9,9,9,9,9,9,999,999.9,300,9/29/15,29,9,2015,135,COEA,2,F,
0,WR,N,246066521,AUWA,6560,U,9,9,U,9,9,9,9,9,9,9,9,9,9,999,999.9,300,9/29/15,29,9,2015,135,COEA,2,F,
0,WR,N,246066522,AUWA,6560,U,9,9,M,A,9,9,9,9,9,9,9,9,9,999,999.9,300,9/29/15,29,9,2015,135,COEA,2,F,
0,WR,N,246066523,AUWA,6560,U,9,9,U,9,9,9,9,9,9,9,9,9,9,999,999.9,300,9/29/15,29,9,2015,135,COEA,2,F,
0,WR,N,246066524,AUWA,6560,U,9,9,M,A,9,9,9,9,9,9,9,9,9,999,999.9,300,9/29/15,29,9,2015,135,COEA,2,F,
0,WR,N,246066525,AUWA,6560,U,9,9,M,A,9,9,9,9,9,9,9,9,9,999,999.9,300,9/29/15,29,9,2015,135,COEA,2,F,
0,WR,N,246066526,AUWA,6560,U,9,9,M,A,9,9,9,9,9,9,9,9,9,999,999.9,300,9/29/15,29,9,2015,135,COEA,2,F,
0,WR,N,246066527,AUWA,6560,U,9,9,U,9,9,9,9,9,9,9,9,9,9,999,999.9,300,9/29/15,29,9,2015,135,COEA,2,F,
0,WR,N,246066528,AUWA,6560,U,9,9,M,A,9,9,9,9,9,9,9,9,9,999,999.9,300,9/29/15,29,9,2015,135,COEA,2,F,
0,WR,N,246066529,AUWA,6560,U,9,9,M,A,9,9,9,9,9,9,9,9,9,999,999.9,300,9/29/15,29,9,2015,135,COEA,2,F,
0,WR,N,246066530,AUWA,6560,U,9,9,U,9,9,9,9,9,9,9,9,9,9,999,999.9,300,9/29/15,29,9,2015,135,COEA,2,F,
0,WR,N,246066531,AUWA,6560,U,9,9,U,9,9,9,9,9,9,9,9,9,9,999,999.9,300,9/29/15,29,9,2015,135,COEA,2,F,
0,WR,N,246066532,AUWA,6560,U,9,9,M,A,9,9,9,9,9,9,9,9,9,999,999.9,300,9/29/15,29,9,2015,135,COEA,2,F,
0,WR,N,246066533,AUWA,6560,U,9,9,U,9,9,9,9,9,9,9,9,9,9,999,999.9,300,9/29/15,29,9,2015,135,COEA,2,F,
0,WR,N,246066534,AUWA,6560,U,9,9,U,9,9,9,9,9,9,9,9,9,9,999,999.9,300,9/29/15,29,9,2015,135,COEA,9,F,
0,WR,N,246066535,AUWA,6560,U,9,9,M,A,9,9,9,9,9,9,9,9,9,999,999.9,300,9/29/15,29,9,2015,135,COEA,9,F,
0,WR,N,246066536,AUWA,6560,U,9,9,U,9,9,9,9,9,9,9,9,9,9,999,999.9,300,9/29/15,29,9,2015,135,COEA,9,F,
0,WR,N,246066537,AUWA,6560,U,9,9,U,9,9,9,9,9,9,9,9,9,9,999,999.9,300,9/29/15,29,9,2015,135,COEA,9,F,
0,WR,N,246066538,YRWA,6556,U,9,9,U,9,9,9,9,9,9,9,9,9,9,999,999.9,300,9/29/15,29,9,2015,135,COEA,9,F,
0,WR,N,246066539,AUWA,6560,U,9,9,U,9,9,9,9,9,9,9,9,9,9,999,999.9,300,9/29/15,29,9,2015,135,COEA,9,F,
0,WR,N,246066540,AUWA,6560,U,9,9,U,9,9,9,9,9,9,9,9,9,9,999,999.9,300,9/29/15,29,9,2015,135,COEA,9,F,
0,WR,N,246066541,AUWA,6560,U,9,9,U,9,9,9,9,9,9,9,9,9,9,999,999.9,300,9/29/15,29,9,2015,135,COEA,9,F,
0,WR,N,246066542,AUWA,6560,U,9,9,U,9,9,9,9,9,9,9,9,9,9,999,999.9,300,9/29/15,29,9,2015,135,COEA,7,F,
0,WR,N,246066543,AUWA,6560,U,9,9,U,9,9,9,9,9,9,9,9,9,9,999,999.9,300,9/29/15,29,9,2015,135,COEA,7,F,
0,WR,N,246066544,AUWA,6560,U,9,9,U,9,9,9,9,9,9,9,9,9,9,999,999.9,300,9/29/15,29,9,2015,135,COEA,7,F,
0,WR,N,246066545,YRWA,6556,U,9,9,U,9,9,9,9,9,9,9,9,9,9,999,999.9,300,9/29/15,29,9,2015,135,COEA,7,F,
0,WR,N,246066546,AUWA,6560,U,9,9,U,9,9,9,9,9,9,9,9,9,9,999,999.9,300,9/29/15,29,9,2015,135,COEA,7,F,
0,WR,N,246066547,YRWA,6556,U,9,9,U,9,9,9,9,9,9,9,9,9,9,999,999.9,300,9/29/15,29,9,2015,135,COEA,7,F,
0,WR,N,246066548,AUWA,6560,U,9,9,U,9,9,9,9,9,9,9,9,9,9,999,999.9,300,9/29/15,29,9,2015,135,COEA,7,F,
0,WR,N,246066549,AUWA,6560,U,9,9,U,9,9,9,9,9,9,9,9,9,9,999,999.9,300,9/29/15,29,9,2015,135,COEA,7,F,
0,WR,N,246066550,AUWA,6560,U,9,9,U,9,9,9,9,9,9,9,9,9,9,999,999.9,300,9/29/15,29,9,2015,135,COEA,7,F,
0A,WR,N,224029482,OCWA,6460,U,9,9,U,9,9,9,9,9,1,9,9,9,9,999,999.9,300,9/29/15,29,9,2015,140,COEA,7,F,
1B,WR,N,130121522,GWCS,5550,2,J,9,U,9,9,9,9,9,3,9,9,9,9,76,25.8,300,10/6/15,6,10,2015,84,COEA,2,F,
0,WR,N,246066551,AUWA,6560,U,9,9,U,9,9,9,9,9,4,9,9,9,9,71,12.8,300,10/6/15,6,10,2015,84,COEA,3,F,
0,WR,N,246066552,YRWA,6556,U,9,9,U,9,9,9,9,9,3,9,9,9,9,68,12.3,300,10/6/15,6,10,2015,84,COEA,3,F,
0,WR,N,246066553,AUWA,6560,U,9,9,M,A,9,9,9,9,4,9,9,9,9,76,14.5,300,10/6/15,6,10,2015,84,COEA,3,F,
0,WR,N,246066554,AUWA,6560,U,9,9,U,9,9,9,9,9,1,9,9,9,9,71,10.7,300,10/6/15,6,10,2015,84,COEA,3,F,
0,WR,N,246066555,AUWA,6560,U,9,9,U,9,9,9,9,9,1,9,9,9,9,70,11.3,300,10/6/15,6,10,2015,84,COEA,3,F,
0,WR,N,246066556,YRWA,6556,U,9,9,U,9,9,9,9,9,2,9,9,9,9,70,13.3,300,10/6/15,6,10,2015,84,COEA,3,F,
3,WR,N,105301135,STJA,4780,3,P,9,U,9,9,9,0,0,0,0,0,1,0,207,165,300,10/6/15,6,10,2015,90,COEA,10,F,
0,WR,N,246066557,YRWA,6556,U,9,9,U,9,9,9,9,9,3,9,9,9,9,70,13,300,10/6/15,6,10,2015,90,COEA,9,F,
0,WR,N,246066558,AUWA,6560,U,9,9,U,9,9,9,9,9,3,9,9,9,9,70,12.6,300,10/6/15,6,10,2015,90,COEA,9,F,
0,WR,N,246066559,AUWA,6560,U,9,9,M,A,9,9,9,9,1,9,9,9,9,75,12.2,300,10/6/15,6,10,2015,90,COEA,9,F,
0,WR,N,246066560,AUWA,6560,U,9,9,M,A,9,9,9,9,1,9,9,9,9,74,12.3,300,10/6/15,6,10,2015,90,COEA,9,F,
0A,WR,N,224029483,OCWA,6460,2,J,9,U,9,9,9,9,9,4,9,9,9,9,60,11.4,300,10/6/15,6,10,2015,90,COEA,4,F,
0A,WR,N,224029484,OCWA,6460,U,9,9,M,A,9,9,9,9,2,9,9,9,9,62,9.5,300,10/6/15,6,10,2015,90,COEA,10,F,
0,WR,N,246066561,AUWA,6560,U,9,9,M,A,9,9,9,9,1,9,9,9,9,75,11.7,300,10/6/15,6,10,2015,93,COEA,4,F,
0,WR,N,246066562,AUWA,6560,U,9,9,U,9,9,9,9,9,3,9,9,9,9,79,13.9,300,10/6/15,6,10,2015,93,COEA,4,F,
0,WR,N,246066563,AUWA,6560,U,9,9,U,9,9,9,9,9,4,9,9,9,9,999,13.8,300,10/6/15,6,10,2015,93,COEA,4,F,
0,WR,N,246066564,AUWA,6560,U,9,9,U,9,9,9,9,9,1,9,9,9,9,71,11.2,300,10/6/15,6,10,2015,93,COEA,4,F,
0,WR,N,246066565,AUWA,6560,U,9,9,M,A,9,9,9,9,1,9,9,9,9,70,12.1,300,10/6/15,6,10,2015,93,COEA,4,F,
0,WR,N,246066566,AUWA,6560,U,9,9,U,9,9,9,9,9,0,9,9,9,9,73,10.7,300,10/6/15,6,10,2015,93,COEA,4,F,
0,WR,N,246066567,AUWA,6560,U,9,9,M,A,9,9,9,9,0,9,9,9,9,74,12.5,300,10/6/15,6,10,2015,93,COEA,9,F,
0,WR,N,246066568,AUWA,6560,U,9,9,U,9,9,9,9,9,0,9,9,9,9,74,11.9,300,10/6/15,6,10,2015,93,COEA,3,F,
0,WR,N,246066569,AUWA,6560,U,9,9,M,A,9,9,0,0,3,0,0,1,0,74,13.5,300,10/6/15,6,10,2015,95,COEA,3,F,
0,WR,N,246066570,AUWA,6560,U,9,9,U,9,9,9,9,9,0,9,9,1,0,68,12,300,10/6/15,6,10,2015,95,COEA,3,F,
0,WR,N,246066571,YRWA,6556,U,9,9,M,A,9,9,9,9,0,9,9,9,9,68,11.5,300,10/6/15,6,10,2015,95,COEA,3,F,
0,WR,N,246066572,AUWA,6560,U,9,9,U,9,9,9,9,9,0,9,9,9,9,78,12.1,300,10/6/15,6,10,2015,95,COEA,3,F,
0,WR,N,246066573,AUWA,6560,U,9,9,M,A,9,9,9,9,1,9,9,9,9,70,12.5,300,10/6/15,6,10,2015,95,COEA,3,F,
0,WR,N,246066574,MOCH,7380,U,9,9,U,9,9,9,0,0,1,9,9,1,0,68,11.6,300,10/6/15,6,10,2015,102,COEA,10,F,
0,WR,N,246066575,AUWA,6560,U,9,9,M,A,9,9,0,0,1,9,9,1,0,76,11.8,300,10/6/15,6,10,2015,102,COEA,10,F,
0,WR,N,246066576,AUWA,6560,U,9,9,U,9,9,9,0,0,3,9,9,1,0,72,12.1,300,10/6/15,6,10,2015,102,COEA,10,F,
0,WR,N,246066577,YRWA,6556,U,9,9,M,A,9,9,9,9,1,9,9,9,9,70,11.5,300,10/6/15,6,10,2015,102,COEA,9,F,
0,WR,N,246066578,AUWA,6560,U,9,9,U,9,9,9,9,9,3,9,9,1,0,70,11.6,300,10/6/15,6,10,2015,102,COEA,4,F,
0A,WR,N,224029485,RCKI,7490,4,A,R,F,A,9,9,9,9,1,9,9,9,9,57,5.8,300,10/6/15,6,10,2015,102,COEA,10,F,
0A,WR,N,224029486,OCWA,6460,U,9,9,U,9,9,9,9,9,1,9,9,9,9,999,8.8,300,10/6/15,6,10,2015,102,COEA,9,F,
0A,WR,N,224029487,OCWA,6460,U,9,9,U,9,9,9,9,9,3,9,9,9,9,56,9.1,300,10/6/15,6,10,2015,102,COEA,7,F,
1B,WR,N,130121523,GWCS,5550,2,J,9,U,9,9,9,9,9,2,9,9,9,9,79,28.2,300,10/6/15,6,10,2015,103,COEA,5,F,
1B,WR,N,130121524,GWCS,5550,2,J,9,U,9,9,9,9,9,2,9,9,9,9,73,23.7,300,10/6/15,6,10,2015,103,COEA,5,F,
1C,WR,N,311175730,LISP,5830,U,9,9,U,9,9,9,9,9,1,9,9,9,9,999,15.4,300,10/6/15,6,10,2015,104,COEA,4,F,
0,WR,N,246066579,AUWA,6560,U,9,9,M,A,9,9,9,9,1,9,9,9,9,73,10.7,300,10/6/15,6,10,2015,110,COEA,10,F,
0,WR,N,246066580,AUWA,6560,U,9,9,U,9,9,9,9,9,1,9,9,9,9,75,12.8,300,10/6/15,6,10,2015,110,COEA,10,F,
0,WR,N,246066581,YRWA,6556,U,9,9,M,A,9,9,9,9,0,9,9,9,9,71,11.4,300,10/6/15,6,10,2015,110,COEA,10,F,
0,WR,N,246066582,AUWA,6560,U,9,9,U,9,9,9,9,9,1,9,9,9,9,77,11.8,300,10/6/15,6,10,2015,110,COEA,10,F,
0,WR,N,246066583,AUWA,6560,U,9,9,M,A,9,9,9,9,1,9,9,9,9,74,13.4,300,10/6/15,6,10,2015,110,COEA,10,F,
1B,WR,N,130121525,GWCS,5550,2,J,9,U,9,9,9,9,9,0,9,9,9,9,74,22.4,300,10/6/15,6,10,2015,112,COEA,5,F,
0,WR,N,246066584,AUWA,6560,U,9,9,U,9,9,9,9,9,1,9,9,9,9,75,12.4,300,10/6/15,6,10,2015,113,COEA,4,F,
0,WR,N,246066585,ORJU,5671,U,9,9,M,A,9,9,9,9,0,9,9,9,9,80,17.5,300,10/6/15,6,10,2015,113,COEA,5,F,
0,WR,N,246066586,AUWA,6560,U,9,9,U,9,9,9,9,9,3,9,9,9,9,75,15.3,300,10/6/15,6,10,2015,113,COEA,3,F,
0,WR,N,246066587,AUWA,6560,U,9,9,M,A,9,9,9,9,3,9,9,9,9,71,12.4,300,10/6/15,6,10,2015,113,COEA,10,F,
0,WR,N,246066588,AUWA,6560,U,9,9,U,9,9,9,9,9,3,9,9,9,9,71,12.8,300,10/6/15,6,10,2015,113,COEA,9,F,
0,WR,N,246066589,AUWA,6560,U,9,9,M,A,9,9,9,9,1,9,9,9,9,74,13,300,10/6/15,6,10,2015,113,COEA,9,F,
0,WR,N,246066590,AUWA,6560,U,9,9,U,9,9,9,9,9,2,9,9,9,9,79,13.2,300,10/6/15,6,10,2015,113,COEA,7,F,
0,WR,N,246066591,AUWA,6560,U,9,9,M,A,9,9,9,9,3,9,9,9,9,68,13.8,300,10/6/15,6,10,2015,113,COEA,6,F,
0,WR,N,246066592,AUWA,6560,U,9,9,U,9,9,9,9,9,3,9,9,9,9,68,12.5,300,10/6/15,6,10,2015,113,COEA,4,F,
0,WR,N,246066593,AUWA,6560,U,9,9,M,A,9,9,9,9,3,9,9,9,9,74,12.7,300,10/6/15,6,10,2015,113,COEA,4,F,
1B,WR,N,130121526,GWCS,5550,3,A,9,U,9,9,9,9,9,0,9,9,9,9,74,26,300,10/6/15,6,10,2015,120,COEA,7,F,
0,WR,N,246066594,AUWA,6560,U,9,9,U,9,9,9,9,9,4,9,9,9,9,71,13.4,300,10/6/15,6,10,2015,120,COEA,10,F,
0,WR,N,246066595,AUWA,6560,U,9,9,M,A,9,9,9,9,5,9,9,9,9,73,14.3,300,10/6/15,6,10,2015,120,COEA,10,F,
0,WR,N,246066596,AUWA,6560,U,9,9,U,9,9,9,9,9,4,9,9,9,9,71,14,300,10/6/15,6,10,2015,120,COEA,10,F,
0,WR,N,246066597,YRWA,6556,U,9,9,M,A,9,9,9,9,4,9,9,9,9,72,14.1,300,10/6/15,6,10,2015,120,COEA,9,F,
0,WR,N,246066598,PYNU,7300,U,9,9,U,9,9,9,0,0,2,1,0,1,0,65,999.9,300,10/6/15,6,10,2015,120,COEA,1,F,
0,WR,N,246066599,MOCH,7380,U,9,9,M,A,9,9,0,0,3,0,0,1,0,69,12.1,300,10/6/15,6,10,2015,123,COEA,4,F,
0,WR,N,246066600,AUWA,6560,U,9,9,U,9,9,9,0,0,1,0,0,2,0,71,12.3,300,10/6/15,6,10,2015,123,COEA,3,F,
0,WR,N,246066601,AUWA,6560,U,9,9,M,A,9,9,9,9,1,9,9,9,9,70,10.9,300,10/6/15,6,10,2015,123,COEA,2,F,
0,WR,N,246066602,AUWA,6560,U,9,9,U,9,9,9,9,9,1,9,9,9,9,72,11.6,300,10/6/15,6,10,2015,123,COEA,2,F,
0,WR,N,246066603,AUWA,6560,U,9,9,M,A,9,9,9,9,4,9,9,9,9,76,15,300,10/6/15,6,10,2015,123,COEA,2,F,
1B,WR,N,130121527,GWCS,5550,2,J,9,U,9,9,9,9,9,3,9,9,9,9,79,26.6,300,10/6/15,6,10,2015,130,COEA,5,F,
0,WR,N,246066604,AUWA,6560,U,9,9,M,A,9,9,9,9,1,9,9,9,9,75,12.7,300,10/6/15,6,10,2015,130,COEA,4,F,
0,WR,N,246066605,YRWA,6556,U,9,9,M,A,9,9,9,9,1,9,9,9,9,70,999.9,300,10/6/15,6,10,2015,130,COEA,5,F,
0,WR,N,246066606,ORJU,5671,U,9,9,U,9,9,9,9,9,0,9,9,9,9,70,17.7,300,10/6/15,6,10,2015,130,COEA,5,F,
0A,WR,N,224029488,RCKI,7490,4,A,R,M,A,9,9,9,9,4,9,9,9,9,59,7,300,10/6/15,6,10,2015,130,COEA,6,F,
0,WR,N,246066607,ORJU,5671,3,S,A,M,A,9,6,0,0,1,0,0,1,0,77,18.5,300,10/7/15,7,10,2015,93,BLCA,5,F,
1B,WR,N,130121528,GWCS,5550,2,J,9,U,9,9,9,9,9,2,9,9,9,9,71,25.1,300,10/7/15,7,10,2015,100,BLCA,3,F,
0,WR,N,246066608,YRWA,6556,U,9,9,U,9,9,9,0,0,4,0,0,1,0,72,13.3,300,10/15/15,15,10,2015,85,COEA,2,F,
0,WR,N,246066609,AUWA,6560,U,9,9,M,A,9,9,0,0,0,0,0,1,0,76,12.6,300,10/15/15,15,10,2015,85,COEA,6,F,
0,WR,N,246066610,AUWA,6560,U,9,9,M,A,9,9,0,0,1,0,0,1,0,77,11.8,300,10/15/15,15,10,2015,85,COEA,9,F,
0,WR,N,246066611,AUWA,6560,U,9,9,M,A,9,9,0,0,0,0,0,1,0,74,12.6,300,10/15/15,15,10,2015,85,COEA,9,F,
0,WR,N,246066612,YRWA,6556,U,9,9,U,9,9,9,0,0,4,0,0,1,0,70,14.4,300,10/15/15,15,10,2015,85,COEA,9,F,
0,WR,N,246066613,AUWA,6560,U,9,9,U,9,9,9,0,0,4,0,0,1,0,70,14,300,10/15/15,15,10,2015,85,COEA,9,F,
1,WR,N,252133745,SOSP,5810,U,9,9,U,9,9,9,0,0,2,2,F,2,0,61,20,300,10/15/15,15,10,2015,90,COEA,7,F,
1B,WR,N,130121529,GWCS,5550,2,J,9,U,9,9,9,0,0,1,0,0,1,0,74,25.6,300,10/15/15,15,10,2015,92,COEA,3,F,
0,WR,N,246066614,AUWA,6560,U,9,9,M,A,9,9,0,0,1,9,9,0,0,79,12.9,300,10/15/15,15,10,2015,92,COEA,2,F,
0,WR,N,246066615,YRWA,6556,U,9,9,U,9,9,9,9,9,2,9,9,9,9,69,12.7,300,10/15/15,15,10,2015,92,COEA,9,F,
0,WR,N,246066616,AUWA,6560,U,9,9,U,9,9,9,9,9,0,9,9,9,9,72,11.2,300,10/15/15,15,10,2015,92,COEA,9,F,
0,WR,N,246066617,AUWA,6560,U,9,9,U,9,9,9,9,9,4,9,9,9,9,68,13.7,300,10/15/15,15,10,2015,92,COEA,9,F,
0,WR,N,246066618,AUWA,6560,U,9,9,U,9,9,9,9,9,3,9,9,9,9,71,12.3,300,10/15/15,15,10,2015,92,COEA,7,F,
0,WR,N,246066619,AUWA,6560,U,9,9,M,A,9,9,9,9,1,9,9,9,9,75,11.7,300,10/15/15,15,10,2015,92,COEA,7,F,
0,WR,N,246066620,AUWA,6560,U,9,9,M,A,9,9,9,9,0,9,9,9,9,71,10.8,300,10/15/15,15,10,2015,92,COEA,7,F,
0,WR,N,246066621,AUWA,6560,U,9,9,M,A,9,9,9,9,0,9,9,9,9,73,12,300,10/15/15,15,10,2015,92,COEA,7,F,
1B,WR,N,130121530,GWCS,5550,2,J,9,U,9,9,9,0,0,5,0,0,1,0,71,25.8,300,10/15/15,15,10,2015,93,COEA,7,F,
0A,WR,N,224029489,RCKI,7490,U,9,9,U,9,9,9,9,9,1,9,9,9,9,59,6.1,300,10/15/15,15,10,2015,93,COEA,10,F,
1B,WR,N,130121531,GWCS,5550,2,J,9,U,9,9,9,9,9,1,9,9,9,9,999,25.8,300,10/15/15,15,10,2015,100,COEA,3,F,
1B,WR,N,130121532,GWCS,5550,2,J,9,U,9,9,9,9,9,0,9,9,9,9,999,21.6,300,10/15/15,15,10,2015,100,COEA,9,F,
0,WR,N,246066622,AUWA,6560,U,9,9,U,9,9,9,9,9,1,9,9,9,9,999,11.9,300,10/15/15,15,10,2015,100,COEA,2,F,
0,WR,N,246066623,AUWA,6560,U,9,9,M,A,9,9,9,9,1,9,9,9,9,999,12.9,300,10/15/15,15,10,2015,100,COEA,9,F,
0,WR,N,246066624,YRWA,6556,U,9,9,U,9,9,9,9,9,9,9,9,9,9,999,12.3,300,10/15/15,15,10,2015,100,COEA,9,F,
0,WR,N,246066625,AUWA,6560,U,9,9,M,A,9,9,9,9,5,9,9,9,9,75,16.1,300,10/15/15,15,10,2015,100,COEA,9,F,
0,WR,N,246066626,AUWA,6560,U,9,9,M,A,9,9,9,9,9,9,9,9,9,999,11.9,300,10/15/15,15,10,2015,100,COEA,10,F,
0,WR,N,246066627,AUWA,6560,U,9,9,M,A,9,9,9,9,9,9,9,9,9,999,13.5,300,10/15/15,15,10,2015,100,COEA,10,F,
0,WR,N,246066628,AUWA,6560,U,9,9,U,9,9,9,9,9,9,9,9,9,9,999,12.8,300,10/15/15,15,10,2015,100,COEA,10,F,
0,WR,N,246066629,AUWA,6560,U,9,9,U,9,9,9,9,9,9,9,9,9,9,999,11.8,300,10/15/15,15,10,2015,100,COEA,10,F,
0,WR,N,246066630,AUWA,6560,U,9,9,M,A,9,9,9,9,9,9,9,9,9,999,11.2,300,10/15/15,15,10,2015,100,COEA,10,F,
0,WR,N,246066631,AUWA,6560,U,9,9,U,9,9,9,9,9,9,9,9,9,9,999,11.2,300,10/15/15,15,10,2015,100,COEA,10,F,
0,WR,N,246066632,AUWA,6560,U,9,9,M,A,9,9,9,9,9,9,9,9,9,999,12.2,300,10/15/15,15,10,2015,100,COEA,10,F,
0,WR,N,246066633,YRWA,6556,U,9,9,U,9,9,9,9,9,9,9,9,9,9,999,11.9,300,10/15/15,15,10,2015,100,COEA,10,F,
0,WR,N,246066634,AUWA,6560,U,9,9,M,A,9,9,9,9,9,9,9,9,9,999,11.2,300,10/15/15,15,10,2015,100,COEA,10,F,
0,WR,N,246066635,AUWA,6560,U,9,9,M,A,9,9,9,9,9,9,9,9,9,999,11.8,300,10/15/15,15,10,2015,100,COEA,10,F,
1,WR,N,252133746,SOSP,5810,U,9,9,U,9,9,9,0,0,1,1,0,1,0,65,21.6,300,10/15/15,15,10,2015,101,COEA,9,F,
0,WR,N,246066636,AUWA,6560,U,9,9,U,9,9,9,9,9,9,9,9,9,9,999,12,300,10/15/15,15,10,2015,105,COEA,10,F,
0,WR,N,246066637,AUWA,6560,U,9,9,U,9,9,9,9,9,9,9,9,9,9,999,11.1,300,10/15/15,15,10,2015,105,COEA,10,F,
0,WR,N,246066638,YRWA,6556,U,9,9,M,A,9,9,9,9,9,9,9,9,9,999,11.9,300,10/15/15,15,10,2015,105,COEA,10,F,
0,WR,N,246066639,AUWA,6560,U,9,9,M,A,9,9,9,9,9,9,9,9,9,999,12.8,300,10/15/15,15,10,2015,105,COEA,10,F,
0,WR,N,246066640,AUWA,6560,U,9,9,U,9,9,9,9,9,9,9,9,9,9,999,12,300,10/15/15,15,10,2015,105,COEA,10,F,
0,WR,N,246066641,YRWA,6556,U,9,9,M,A,9,9,9,9,9,9,9,9,9,999,11.1,300,10/15/15,15,10,2015,105,COEA,10,F,
0,WR,N,246066642,YRWA,6556,U,9,9,U,9,9,9,9,9,9,9,9,9,9,999,11.3,300,10/15/15,15,10,2015,105,COEA,10,F,
0,WR,N,246066643,AUWA,6560,U,9,9,U,9,9,9,9,9,9,9,9,9,9,999,13,300,10/15/15,15,10,2015,105,COEA,10,F,
0,WR,N,246066644,AUWA,6560,U,9,9,U,9,9,9,9,9,9,9,9,9,9,999,11.1,300,10/15/15,15,10,2015,105,COEA,10,F,
0,WR,N,246066645,AUWA,6560,U,9,9,U,9,9,9,9,9,9,9,9,9,9,999,11.4,300,10/15/15,15,10,2015,105,COEA,10,F,
